agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
3246152050,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.5,0.003,BUY,False
3246152051,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.6,0.003,BUY,False
3246152052,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.8,0.002,BUY,False
3246152053,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.9,0.003,BUY,False
3246152054,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.0,0.002,BUY,False
3246152055,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.1,0.002,BUY,False
3246152056,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.2,0.003,BUY,False
3246152057,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.3,0.003,BUY,False
3246152058,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.4,0.899,BUY,False
3246152059,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.5,0.004,BUY,False
3246152060,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.6,0.257,BUY,False
3246152061,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.7,0.33,BUY,False
3246152062,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.8,0.007,BUY,False
3246152063,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72564.9,0.015,BUY,False
3246152064,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72565.0,0.003,BUY,False
3246152065,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72565.2,0.054,BUY,False
